State,City,Airport,LocID,"Ownership","Svc Lvl","Hub","Role","Enplaned","Based Aircraft","Development Estimate 2025-2029"
Iowa,Tipton,Mathews Memorial,8C4,PU,GA,,Basic,0,14,"3,267,616"
Iowa,Vinton,Vinton Veterans Memorial Airpark,VTI,PU,GA,,Local,3,21,"9,288,333"
Iowa,Washington,Washington Municipal,AWG,PU,GA,,Local,0,25,"5,520,500"
Iowa,Waterloo,Waterloo Regional,ALO,PU,P,N,,"12,885",73,"7,351,555"
Iowa,Waverly,Waverly Municipal,C25,PU,GA,,Basic,0,13,"2,621,550"
Iowa,Webster City,Webster City Municipal,EBS,PU,GA,,Basic,0,11,"1,956,000"
Iowa,West Union,George L Scott Municipal,3Y2,PU,GA,,Unclassified,0,5,0
Iowa,Winterset,Winterset Municipal,3Y3,PU,GA,,Local,0,24,"3,870,000"
Kansas,Abilene,Abilene Municipal,K78,PU,GA,,Basic,0,12,"1,414,413"
Kansas,Anthony,Anthony Municipal,ANY,PU,GA,,Basic,1,11,"1,706,400"
Kansas,Atchison,Amelia Earhart,K59,PU,GA,,Local,0,24,"1,100,000"
Kansas,Atwood,Atwood-Rawlins County City-County,ADT,PU,GA,,Basic,0,12,"1,370,000"
Kansas,Augusta,Augusta Municipal,3AU,PU,GA,,Regional,0,85,"13,590,000"
Kansas,Belleville,Belleville Municipal,RPB,PU,GA,,Unclassified,0,3,0
Kansas,Beloit,Moritz Memorial,K61,PU,GA,,Basic,0,14,"2,770,000"
Kansas,Burlington,Coffey County,UKL,PU,GA,,Basic,0,13,"790,000"
Kansas,Chanute,Chanute Martin Johnson,CNU,PU,GA,,Local,0,16,"1,571,000"
Kansas,Cimarron,Cimarron Municipal,8K8,PU,GA,,Basic,0,10,0
Kansas,Clay Center,Clay Center Municipal,CYW,PU,GA,,Basic,0,12,"1,531,900"
Kansas,Coffeyville,Coffeyville Municipal,CFV,PU,GA,,Local,9,26,"2,200,000"
Kansas,Colby,Shalz Field,CBK,PU,GA,,Local,0,23,"2,957,000"
Kansas,Concordia,Blosser Municipal,CNK,PU,GA,,Basic,0,12,"3,396,641"
Kansas,Dodge City,Dodge City Regional,DDC,PU,CS,,Regional,"6,432",23,"2,549,477"
Kansas,El Dorado,El Dorado/Capt Jack Thomas Memorial,EQA,PU,GA,,Local,0,26,"2,500,000"
Kansas,Elkhart,Elkhart-Morton County,EHA,PU,GA,,Basic,0,11,"990,000"
Kansas,Ellsworth,Ellsworth Municipal,9K7,PU,GA,,Basic,0,11,"1,150,850"
Kansas,Emporia,Emporia Municipal,EMP,PU,GA,,Local,3,40,"2,474,327"
Kansas,Eureka,Lt William M Milliken,13K,PU,GA,,Basic,0,14,"8,290,000"
Kansas,Fort Scott,Fort Scott Municipal,FSK,PU,GA,,Local,0,25,"2,310,000"
Kansas,Garden City,Garden City Regional,GCK,PU,P,N,,"27,856",70,"1,647,165"
Kansas,Gardner,Gardner Municipal,K34,PU,GA,,Local,0,76,"850,000"
Kansas,Garnett,Garnett Municipal,K68,PU,GA,,Local,0,16,"7,123,018"
Kansas,Goodland,Renner Field/Goodland Municipal,GLD,PU,GA,,Local,0,30,"8,575,621"
Kansas,Great Bend,Great Bend Municipal,GBD,PU,GA,,Regional,0,40,"12,619,903"
Kansas,Hallowell,Oswego Municipal,K67,PU,GA,,Unclassified,0,4,0
Kansas,Hays,Hays Regional,HYS,PU,P,N,,"10,038",40,"10,488,766"
Kansas,Hill City,Hill City Municipal,HLC,PU,GA,,Basic,0,10,"7,383,002"
Kansas,Hugoton,Hugoton Municipal,HQG,PU,GA,,Basic,0,12,"2,170,000"
Kansas,Hutchinson,Hutchinson Regional,HUT,PU,GA,,Regional,11,31,"1,295,000"
Kansas,Independence,Independence Municipal,IDP,PU,GA,,Basic,15,14,"7,400,000"
Kansas,Iola,Allen County,K88,PU,GA,,Basic,0,12,"2,869,160"
Kansas,Johnson,Stanton County Municipal,JHN,PU,GA,,Local,0,38,"4,435,000"
Kansas,Junction City,Freeman Field,3JC,PU,GA,,Local,0,26,"2,014,960"
Kansas,Kingman,Kingman/Clyde Cessna Field,9K8,PU,GA,,Local,0,33,"1,253,972"
Kansas,Lakin,Kearny County,36K,PU,GA,,Local,0,25,"250,000"
Kansas,Larned,Larned-Pawnee County,LQR,PU,GA,,Local,0,16,"2,840,000"
Kansas,Lawrence,Lawrence Regional,LWC,PU,GA,,Regional,12,64,"7,260,729"
Kansas,Leoti,Mark Hoard Memorial,3K7,PU,GA,,Local,0,15,"2,196,444"
Kansas,Liberal,Liberal Mid-America Regional,LBL,PU,CS,,Regional,"8,267",49,"22,605,000"
Kansas,Lyons,Lyons-Rice County Municipal,LYO,PU,GA,,Basic,0,9,"2,325,322"
Kansas,Manhattan,Manhattan Regional,MHK,PU,P,N,,"51,412",43,"11,821,920"
Kansas,Marysville,Marysville Municipal,MYZ,PU,GA,,Basic,0,11,"875,000"
Kansas,McPherson,McPherson,MPR,PU,GA,,Local,0,26,"892,000"
Kansas,Meade,Meade Municipal,MEJ,PU,GA,,Basic,8,13,"351,111"
Kansas,Medicine Lodge,Medicine Lodge,K51,PU,GA,,Basic,0,0,"862,667"
Kansas,Morris (County),Herington Regional,HRU,PU,GA,,Basic,0,11,0
Kansas,Ness City,Ness City Municipal,48K,PU,GA,,Basic,0,1,"1,865,316"
Kansas,Newton,Newton-City-County,EWK,PU,R,,Regional,0,80,"14,061,553"
Kansas,Norton,Norton Municipal,NRN,PU,GA,,Local,0,15,"1,465,079"
Kansas,Oakley,Oakley Municipal,OEL,PU,GA,,Basic,0,10,"3,786,600"
Kansas,Oberlin,Oberlin Municipal,OIN,PU,GA,,Local,0,16,"1,360,000"
Kansas,Olathe,New Century Aircenter,IXD,PU,R,,National,5,165,"26,589,156"
Kansas,Olathe,Johnson County Exec,OJC,PU,R,,National,46,146,"10,201,000"
Kansas,Osage City,Osage City Municipal,53K,PU,GA,,Basic,0,13,"8,090,611"
Kansas,Ottawa,Ottawa Municipal,OWI,PU,GA,,Local,0,36,"2,976,760"
Kansas,Paola,Miami County,K81,PU,GA,,Local,0,19,"1,615,249"
Kansas,Parsons,Tri-City,PPF,PU,GA,,Basic,0,14,"6,960,768"
Kansas,Phillipsburg,Phillipsburg Municipal,PHG,PU,GA,,Basic,0,10,"2,095,180"
Kansas,Pittsburg,Atkinson Municipal,PTS,PU,GA,,Regional,0,29,"5,644,619"
Kansas,Pratt,Pratt Regional,PTT,PU,GA,,Local,0,21,"2,452,500"
Kansas,Russell,Russell Municipal,RSL,PU,GA,,Basic,0,13,"1,200,000"
Kansas,Sabetha,Sabetha Municipal,K83,PU,GA,,Basic,0,11,"1,244,444"
Kansas,Salina,Salina Regional,SLN,PU,P,N,,"15,080",112,"15,307,954"
Kansas,Satanta,Satanta Municipal,1K9,PU,GA,,Unclassified,0,8,0
Kansas,Scott City,Scott City Municipal,TQK,PU,GA,,Local,0,29,"1,060,711"
Kansas,Smith Center,Smith Center Municipal,K82,PU,GA,,Basic,0,10,"1,225,000"
Kansas,St. Francis,Cheyenne County Municipal,SYF,PU,GA,,Basic,0,11,"1,890,000"
Kansas,Stockton,Rooks County Regional,RCP,PU,GA,,Basic,0,9,"780,000"
Kansas,Syracuse,Syracuse-Hamilton County Municipal,3K3,PU,GA,,Local,0,21,"3,620,000"
Kansas,Topeka,Topeka Regional,FOE,PU,GA,,National,"7,647",23,"8,732,768"
Kansas,Topeka,Philip Billard Municipal,TOP,PU,GA,,Regional,0,77,"16,173,773"
Kansas,Tribune,Tribune Municipal,5K2,PU,GA,,Local,0,17,"700,000"
Kansas,Ulysses,Ulysses,ULS,PU,GA,,Local,0,33,"1,480,000"
Kansas,Wakeeney,Trego Wakeeney,0H1,PU,GA,,Unclassified,0,3,0
Kansas,Wellington,Wellington Municipal,EGT,PU,GA,,Local,0,32,"2,646,000"
Kansas,Wichita,Colonel James Jabara,AAO,PU,R,,National,43,179,"2,250,000"
Kansas,Wichita,Wichita Dwight D Eisenhower Ntl,ICT,PU,P,S,,"843,271",122,"5,019,621"
Kansas,Winfield,Strother Field,WLD,PU,GA,,Local,0,22,"955,318"
Kentucky,Bardstown,Samuels Field,BRY,PU,GA,,Local,9,33,"800,000"
Kentucky,Bowling Green,Bowling Green-Warren County Regional,BWG,PU,GA,,Regional,"1,024",71,"5,538,000"
Kentucky,Cadiz,Lake Barkley State Park,1M9,PU,GA,,Unclassified,0,0,0
Kentucky,Campbellsville,Taylor County,AAS,PU,GA,,Local,5,18,"1,358,050"
Kentucky,Cynthiana,Cynthiana-Harrison County,0I8,PU,GA,,Local,0,31,"3,082,000"
Kentucky,Danville,Stuart Powell Field,DVK,PU,GA,,Regional,46,67,"3,084,210"
Kentucky,Debord,Big Sandy Regional,SJS,PU,GA,,Local,26,17,"1,687,416"
Kentucky,Elizabethtown,Addington Field,EKX,PU,GA,,Local,0,62,"1,063,000"
Kentucky,Falls of Rough,Rough River State Park,2I3,PU,GA,,Unclassified,0,0,0
Kentucky,Falmouth,Gene Snyder,K62,PU,GA,,Local,0,17,"2,110,000"
Kentucky,Flemingsburg,Fleming-Mason,FGX,PU,GA,,Local,0,22,"1,354,500"
Kentucky,Frankfort,Capital City,FFT,PU,GA,,Regional,0,58,"4,300,000"
Kentucky,Fulton,Fulton,1M7,PU,GA,,Local,0,16,"1,275,000"
Kentucky,Georgetown,Georgetown-Scott County Regional,27K,PU,GA,,Regional,17,64,"1,417,778"
Kentucky,Gilbertsville,Kentucky Dam State Park,M34,PU,GA,,Local,0,17,"1,305,000"
Kentucky,Glasgow,Glasgow Municipal,GLW,PU,GA,,Local,0,25,"816,667"
Kentucky,Greenville,Muhlenberg County,M21,PU,GA,,Local,0,18,"11,165,619"
Kentucky,Hardinsburg,Breckinridge County,I93,PU,GA,,Basic,0,10,"3,622,222"
Kentucky,Harlan,Tucker-Guthrie Memorial,I35,PU,GA,,Basic,0,14,"7,620,000"
Kentucky,Hartford,Ohio County,JQD,PU,GA,,Basic,0,13,"3,333,739"
Kentucky,Hazard,Wendell H Ford,CPF,PU,GA,,Local,0,18,"920,457"
Kentucky,Hebron,Cincinnati/Northern Kentucky International,CVG,PU,P,M,,"4,287,722",11,"495,521,108"
Kentucky,Henderson,Henderson City-County,EHR,PU,GA,,Regional,30,16,"7,959,170"
Kentucky,Hopkinsville,Hopkinsville-Christian County,HVC,PU,GA,,Local,20,35,"1,317,333"
Kentucky,Jackson,Julian Carroll,JKL,PU,GA,,Unclassified,0,0,0
Kentucky,Jamestown,Russell County,K24,PU,GA,,Basic,0,10,"1,086,066"
Kentucky,Leitchfield,Leitchfield-Grayson County,M20,PU,GA,,Basic,0,14,"22,682,247"
Kentucky,Lewisport,Hancock County/Ron Lewis Field,KY8,PU,GA,,Local,0,19,"2,400,000"
Kentucky,Lexington,Blue Grass,LEX,PU,P,S,,"665,656",169,"137,187,800"
Kentucky,London,London/Corbin/Magee,LOZ,PU,GA,,Regional,20,39,"850,000"
Kentucky,Louisville,Bowman Field,LOU,PU,R,,Regional,207,230,"3,250,000"
Kentucky,Louisville,Louisville Muhammad Ali International,SDF,PU,P,S,,"2,268,006",23,"346,876,122"
Kentucky,Madisonville,Madisonville Regional,2I0,PU,GA,,Regional,1,27,"2,786,507"
Kentucky,Marion,Marion-Crittenden County James C Johnson Regional,GDA,PU,GA,,Local,0,32,"3,377,778"
Kentucky,Mayfield,Mayfield Graves County,M25,PU,GA,,Local,0,22,"1,111,111"
Kentucky,Middlesboro,Middlesboro/Bell County,1A6,PU,GA,,Local,0,30,"750,000"
Kentucky,Monticello,Wayne County,EKQ,PU,GA,,Basic,0,10,"3,337,967"
Kentucky,Morehead,Morehead-Rowan County Clyde A Thomas Regional,SYM,PU,GA,,Local,5,26,"896,594"
Kentucky,Mount Sterling,Mount Sterling/Montgomery County,IOB,PU,GA,,Regional,0,77,"4,086,075"
Kentucky,Murray,Kyle-Oakley Field,CEY,PU,GA,,Regional,3,46,"1,197,535"
Kentucky,Owensboro,Owensboro/Daviess County Regional,OWB,PU,P,N,,"10,822",64,"55,096,042"
Kentucky,Paducah,Barkley Regional,PAH,PU,P,N,,"13,057",40,"20,721,705"
Kentucky,Pikeville,Pike County/Hatcher Field,PBX,PU,GA,,Local,2,27,"1,160,059"
Kentucky,Pine Knot,McCreary County,18I,PU,GA,,Unclassified,0,4,0
Kentucky,Princeton,Princeton-Caldwell County,2M0,PU,GA,,Basic,0,9,"1,878,889"
Kentucky,Richmond,Central Kentucky Regional,RGA,PU,GA,,Local,2,63,"2,405,656"
Kentucky,Russellville,Russellville-Logan County,4M7,PU,GA,,Local,0,21,"3,717,500"
Kentucky,Somerset,Lake Cumberland Regional,SME,PU,GA,,Regional,29,41,"3,038,889"
Kentucky,Sparta,Gallatin County,8GK,PU,GA,,Basic,0,0,"2,452,911"
Kentucky,Springfield,Lebanon Springfield-George Hoerter Field,6I2,PU,GA,,Local,2,20,"1,629,444"
Kentucky,Stanton,Stanton,I50,PU,GA,,Basic,0,14,"1,246,112"
Kentucky,Sturgis,Sturgis Municipal,TWT,PU,GA,,Basic,0,11,"1,366,667"
Kentucky,Tompkinsville,Tompkinsville/Monroe County,TZV,PU,GA,,Local,0,51,"3,028,709"
Kentucky,West Liberty,West Liberty,9I3,PU,GA,,Basic,0,17,"3,452,385"
Kentucky,Williamsburg,Williamsburg-Whitley County,BYL,PU,GA,,Basic,4,14,"866,667"
Kentucky,Worthington,Ashland Regional,DWU,PU,GA,,Local,0,26,"1,864,131"
Louisiana,Abbeville,Abbeville Chris Crusta Memorial,IYA,PU,GA,,Regional,18,57,"937,778"
Louisiana,Alexandria,Alexandria International,AEX,PU,P,N,,"176,351",55,"81,141,411"
Louisiana,Bastrop,Morehouse Memorial,BQP,PU,GA,,Local,0,20,"905,334"
Louisiana,Baton Rouge,"Baton Rouge Metro, Ryan Field",BTR,PU,P,N,,"377,665",170,"29,339,276"
Louisiana,Bogalusa,George R Carr Memorial Air Field,BXA,PU,GA,,Local,0,18,"1,100,000"
Louisiana,Coushatta,The Red River,0R7,PU,GA,,Unclassified,6,2,0
Louisiana,Covington,St Tammany Regional,L31,PU,GA,,Basic,0,12,"7,243,297"
Louisiana,Crowley,Le Gros Memorial,3R2,PU,GA,,Basic,0,14,"777,617"
Louisiana,DeQuincy,DeQuincy Industrial Airpark,5R8,PU,GA,,Local,0,18,"4,300,000"
Louisiana,DeRidder,Beauregard Regional,DRI,PU,GA,,Local,0,24,"1,172,444"
Louisiana,Eunice,Eunice,4R7,PU,GA,,Local,0,33,"1,543,851"
Louisiana,Farmerville,Union Parish,F87,PU,GA,,Local,0,27,"1,633,333"
Louisiana,Galliano,South Lafourche Leonard Miller Jr,GAO,PU,GA,,Regional,0,45,"5,833,333"
Louisiana,Gonzales,Louisiana Regional,REG,PU,GA,,Regional,0,117,"1,417,237"
Louisiana,Hammond,Hammond Northshore Regional,HDC,PU,GA,,National,17,103,"2,078,295"
Louisiana,Homer,Homer Municipal,5F4,PU,GA,,Unclassified,0,7,0
Louisiana,Houma,Houma-Terrebonne,HUM,PU,GA,,Regional,0,208,"19,600,469"
Louisiana,Jena,Jena,1R1,PU,GA,,Unclassified,0,7,0
Louisiana,Jennings,Jennings,3R7,PU,GA,,Local,0,41,"2,426,700"
Louisiana,Jonesboro,Jonesboro,F88,PU,GA,,Unclassified,0,7,0
Louisiana,Jonesville,Jonesville,L32,PU,GA,,Basic,0,9,"2,142,582"
Louisiana,Kenner,Louis Armstrong New Orleans International,MSY,PU,P,M,,"6,309,199",29,"281,820,751"
Louisiana,Lafayette,Lafayette Regional/Paul Fournet Field,LFT,PU,P,N,,"229,831",116,"47,051,605"
Louisiana,Lake Charles,Chennault International,CWF,PU,GA,,Regional,421,24,"6,133,727"
Louisiana,Lake Charles,Lake Charles Regional,LCH,PU,P,N,,"82,425",42,"22,609,559"
Louisiana,Lake Providence,Byerley,0M8,PU,GA,,Unclassified,0,2,0
Louisiana,Leesville,Leesville,L39,PU,GA,,Local,0,17,"1,976,451"
Louisiana,Mansfield,C E 'Rusty' Williams,3F3,PU,GA,,Local,0,23,"3,128,080"
Louisiana,Many,Hart,3R4,PU,GA,,Basic,0,10,"1,407,224"
Louisiana,Marksville,Marksville Municipal,MKV,PU,GA,,Basic,0,13,"1,805,444"
Louisiana,Minden,Minden,MNE,PU,GA,,Local,0,32,"1,798,334"
Louisiana,Monroe,Monroe Regional,MLU,PU,P,N,,"96,964",63,"12,916,101"
Louisiana,Natchitoches,Natchitoches Regional,IER,PU,GA,,Regional,2,36,"1,046,111"
Louisiana,New Iberia,Acadiana Regional,ARA,PU,GA,,Regional,0,74,"3,079,400"
Louisiana,New Orleans,Lakefront,NEW,PU,R,,National,145,141,"2,353,915"
Louisiana,New Roads,False River Regional,HZR,PU,GA,,Local,0,24,"1,651,706"
Louisiana,Oak Grove,Kelly-Dumas,9M6,PU,GA,,Local,0,19,"2,171,111"
Louisiana,Oakdale,Allen Parish,ACP,PU,GA,,Basic,0,13,"3,695,363"
Louisiana,Opelousas,St Landry Parish,OPL,PU,GA,,Local,0,44,"2,415,520"
Louisiana,Patterson,Harry P Williams Memorial,PTN,PU,GA,,Local,15,20,"1,082,778"
Louisiana,Pineville,Esler Regional,ESF,PU,GA,,Local,0,23,"10,537,269"
Louisiana,Rayville,John H Hooks Jr Memorial,M79,PU,GA,,Local,0,29,"8,143,251"
Louisiana,Reserve,Port of South Louisiana Exec Regional,APS,PU,GA,,Local,0,31,"4,188,723"
Louisiana,Ruston,Ruston Regional,RSN,PU,GA,,Regional,2,33,"3,270,000"
Louisiana,Shreveport,Shreveport Downtown,DTN,PU,GA,,Regional,0,173,"5,300,000"
Louisiana,Shreveport,Shreveport Regional,SHV,PU,P,N,,"308,925",51,"30,179,732"
Louisiana,Slidell,Slidell,ASD,PU,R,,Regional,0,72,"6,574,167"
Louisiana,Springhill,Springhill,SPH,PU,GA,,Basic,0,12,"1,240,835"
Louisiana,Sulphur,Southland Field,UXL,PU,GA,,Local,0,17,"2,587,664"
Louisiana,Tallulah,Vicksburg Tallulah Regional,TVR,PU,GA,,Local,0,22,"2,076,921"
Louisiana,Terrebonne (Parish),Thibodaux Municipal,L83,PU,GA,,Basic,0,11,"4,911,110"
Louisiana,Vidalia,Concordia Parish,0R4,PU,GA,,Local,0,29,"2,687,709"
Louisiana,Vivian,Vivian,3F4,PU,GA,,Basic,0,13,"1,466,667"
Louisiana,Winnfield,David G Joyce,0R5,PU,GA,,Unclassified,0,1,0
Louisiana,Winnsboro,Winnsboro Municipal,F89,PU,GA,,Local,3,22,"3,353,767"
Maine,Auburn,Auburn/Lewiston Municipal,LEW,PU,R,,Regional,50,74,"17,445,673"
Maine,Augusta,Augusta State,AUG,PU,CS,,Regional,"5,354",40,"11,263,667"
Maine,Bangor,Bangor International,BGR,PU,P,N,,"357,290",40,"41,184,449"
Maine,Bar Harbor,Hancock County/Bar Harbor,BHB,PU,P,N,,"10,470",25,"14,202,485"
Maine,Belfast,Belfast Municipal,BST,PU,GA,,Local,48,28,"13,058,025"
Maine,Bethel,Bethel Regional,0B1,PU,GA,,Local,2,16,"4,424,055"
Maine,Biddeford,Biddeford Municipal,B19,PU,GA,,Local,13,29,"6,151,889"
Maine,Brunswick,Brunswick Exec,BXM,PU,GA,,Local,48,51,"26,402,926"
Maine,Caribou,Caribou Municipal,CAR,PU,GA,,Basic,12,12,"2,339,445"
Maine,Carrabassett,Sugarloaf Regional,B21,PU,GA,,Basic,0,14,"2,944,444"
Maine,Dexter,Dexter Regional,1B0,PU,GA,,Local,0,21,"1,861,111"
Maine,Dover-Foxcroft,Charles A Chase Jr Memorial Field,44B,PU,GA,,Unclassified,0,0,0
Maine,Eastport,Eastport Municipal,EPM,PU,GA,,Basic,2,7,"4,166,667"
Maine,Frenchville,Northern Aroostook Regional,FVE,PU,GA,,Basic,5,10,"1,892,076"
Maine,Fryeburg,Eastern Slopes Regional,IZG,PU,GA,,Local,14,39,"13,762,316"
Maine,Greenville,Greenville Municipal,3B1,PU,GA,,Basic,0,13,"7,036,773"
Maine,Houlton,Houlton International,HUL,PU,GA,,Local,0,15,"1,220,277"
Maine,Islesboro,Islesboro,57B,PU,GA,,Unclassified,106,0,0
Maine,Jackman,Newton Field,59B,PU,GA,,Basic,0,8,"5,176,291"
Maine,Lincoln,Lincoln Regional,LRG,PU,GA,,Local,0,28,"2,346,667"
Maine,Machias,Machias Valley,MVM,PU,GA,,Basic,0,3,"7,116,666"
Maine,Millinocket,Millinocket Municipal,MLT,PU,GA,,Local,4,17,"9,041,277"
Maine,Norridgewock,Central Maine/Norridgewock,OWK,PU,GA,,Local,0,18,"3,278,889"
Maine,Old Town,Dewitt Field/Old Town Municipal,OLD,PU,GA,,Local,0,53,"1,384,877"
Maine,Oxford,Oxford County Regional,81B,PU,GA,,Local,0,23,"5,106,791"
Maine,Pittsfield,Pittsfield Municipal,2B7,PU,GA,,Local,0,28,"4,596,694"
Maine,Portland,Portland International Jetport,PWM,PU,P,S,,"1,114,696",35,"110,651,261"
Maine,Presque Isle,Presque Isle International,PQI,PU,P,N,,"19,269",21,"83,458,952"
Maine,Princeton,Princeton Municipal,PNN,PU,GA,,Basic,22,1,"3,338,889"
Maine,Rangeley,Stephen A Bean Municipal,8B0,PU,GA,,Basic,21,5,"1,569,050"
Maine,Rockland,Knox County Regional,RKD,PU,CS,,Regional,"7,018",57,"16,774,615"
Maine,Sanford,Sanford Seacoast Regional,SFM,PU,R,,Regional,34,126,"7,680,005"
Maine,Stonington,Stonington Municipal,93B,PU,GA,,Unclassified,0,2,0
Maine,Waterville,Waterville Robert Lafleur,WVL,PU,GA,,Local,38,21,"2,170,667"
Maine,Wiscasset,Wiscasset,IWI,PU,GA,,Local,46,34,"1,853,870"
Maryland,Cambridge,Cambridge-Dorchester Regional,CGE,PU,GA,,Local,50,39,"10,174,451"
Maryland,College Park,College Park,CGS,PU,GA,,Local,7,34,0
Maryland,Crisfield,Crisfield-Somerset County,W41,PU,GA,,Unclassified,0,0,0
Maryland,Easton,Easton/Newnam Field,ESN,PU,GA,,National,89,161,"31,121,541"
Maryland,Frederick,Frederick Municipal,FDK,PU,R,,National,18,181,"43,374,343"
Maryland,Gaithersburg,Montgomery County Airpark,GAI,PU,R,,Regional,385,155,"9,512,440"
Maryland,Glen Burnie,Baltimore/Washington International Thurgood Marshall,BWI,PU,P,L,,"12,849,659",42,"635,439,726"
Maryland,Hagerstown,Hagerstown Regional/Richard A Henson Field,HGR,PU,P,N,,"32,331",152,"41,721,463"
Maryland,Indian Head,Maryland,2W5,PR,R,,Regional,3,114,0
Maryland,Leonardtown,St Mary's County Regional,2W6,PU,GA,,Regional,0,200,"8,200,000"
Maryland,Middle River,Martin State,MTN,PU,R,,National,167,214,"95,886,455"
Maryland,Oakland,Garrett County,2G4,PU,GA,,Local,0,22,"4,994,589"
Maryland,Ocean City,Ocean City Municipal,OXB,PU,GA,,Local,44,48,"21,913,332"
Maryland,Odenton,Tipton,FME,PU,R,,Regional,55,96,"13,127,261"
Maryland,Salisbury,Salisbury-Ocean City Wicomico Regional,SBY,PU,P,N,,"52,236",116,"10,158,778"
Maryland,Stevensville,Bay Bridge,W29,PU,GA,,Local,2,69,"3,477,778"
Maryland,Westminster,Carroll County Regional/Jack B Poage Field,DMW,PU,R,,Regional,32,103,"33,463,031"
Maryland,Wiley Ford,Greater Cumberland Regional,CBE,PU,GA,,Regional,2,51,"27,374,457"
Massachusetts,Bedford,Laurence G Hanscom Field,BED,PU,GA,,National,"16,595",222,"42,441,521"
Massachusetts,Beverly,Beverly Regional,BVY,PU,R,,Regional,239,99,"17,991,111"
Massachusetts,Boston,General Edward Lawrence Logan International,BOS,PU,P,L,,"19,962,614",0,"906,303,854"
Massachusetts,Chatham,Chatham Municipal,CQX,PU,GA,,Local,283,39,"4,875,000"
Massachusetts,Chicopee,Westover ARB/Metro,CEF,MA,GA,,Regional,620,24,"7,488,889"
Massachusetts,Fitchburg,Fitchburg Municipal,FIT,PU,GA,,Regional,12,108,"8,394,487"
Massachusetts,Gardner,Gardner Municipal,GDM,PU,GA,,Basic,0,9,"750,000"
Massachusetts,Hyannis,Cape Cod Gateway,HYA,PU,P,N,,"17,465",37,"34,556,172"
Massachusetts,Lawrence,Lawrence Municipal,LWM,PU,R,,Regional,40,165,"6,008,928"
Massachusetts,Mansfield,Mansfield Municipal,1B9,PU,GA,,Local,12,80,"10,758,580"
Massachusetts,Marshfield,Marshfield Municipal - George Harlow Field,GHG,PU,GA,,Regional,73,31,"3,331,478"
Massachusetts,Montague,Turners Falls,0B5,PU,GA,,Local,18,35,"5,280,089"
Massachusetts,Nantucket,Nantucket Memorial,ACK,PU,P,N,,"137,664",21,"147,222,950"
Massachusetts,New Bedford,New Bedford Regional,EWB,PU,GA,,Regional,"1,749",103,"32,996,667"
Massachusetts,North Adams,Harriman-And-West,AQW,PU,GA,,Local,26,25,"2,329,470"
Massachusetts,Norwood,Norwood Memorial,OWD,PU,R,,Regional,851,94,"14,981,643"
Massachusetts,Orange,Orange Municipal,ORE,PU,GA,,Local,0,47,"8,643,333"
Massachusetts,Pittsfield,Pittsfield Municipal,PSF,PU,GA,,Regional,85,26,"15,682,917"
Massachusetts,Plymouth,Plymouth Municipal,PYM,PU,GA,,Regional,162,88,"28,011,111"
Massachusetts,Provincetown,Provincetown Municipal,PVC,PU,CS,,Regional,"7,746",2,"36,175,095"
Massachusetts,Southbridge,Southbridge Municipal,3B0,PU,GA,,Local,0,24,"3,773,333"
Massachusetts,Stow,Minute Man Air Field,6B6,PR,GA,,Unclassified,0,53,0
Massachusetts,Taunton,Taunton Municipal - King Field,TAN,PU,GA,,Local,3,89,"15,457,472"
Massachusetts,Vineyard Haven,Martha's Vineyard,MVY,PU,P,N,,"83,603",87,"11,208,025"
Massachusetts,Westfield,Westfield-Barnes Regional,BAF,PU,GA,,Regional,"1,261",103,"14,332,222"
Massachusetts,Worcester,Worcester Regional,ORH,PU,P,N,,"104,747",54,"36,102,903"
Michigan,Adrian,Lenawee County,ADG,PU,GA,,Regional,0,53,"7,612,602"
Michigan,Allegan,Padgham Field,35D,PU,GA,,Local,0,39,"3,276,488"
Michigan,Alma,Gratiot Community,AMN,PU,GA,,Local,0,34,"3,044,000"
Michigan,Alpena,Alpena County Regional,APN,PU,CS,,Regional,"8,034",23,"25,961,500"
Michigan,Ann Arbor,Ann Arbor Municipal,ARB,PU,GA,,Regional,30,160,"22,540,000"
Michigan,Atlanta,Atlanta Municipal,Y93,PU,GA,,Basic,0,11,"5,020,000"
Michigan,Bad Axe,Huron County Memorial,BAX,PU,GA,,Local,0,20,"4,861,000"
Michigan,Battle Creek,Battle Creek Exec at Kellogg Field,BTL,PU,GA,,Regional,0,89,"38,381,111"
Michigan,Bay City,James Clements Municipal,3CM,PU,GA,,Local,0,47,"2,058,000"
Michigan,Beaver Island,Beaver Island,SJX,PU,GA,,Basic,0,1,"11,131,666"
Michigan,Bellaire,Antrim County,ACB,PU,GA,,Local,2,24,"2,972,000"
Michigan,Benton Harbor,Southwest Michigan Regional,BEH,PU,GA,,Regional,25,55,"10,973,000"
Michigan,Big Rapids,Roben-Hood,RQB,PU,GA,,Local,0,22,"5,540,000"
Michigan,Cadillac,Wexford County,CAD,PU,GA,,Local,0,47,"3,093,500"
Michigan,Caro,Tuscola Area,CFS,PU,GA,,Local,0,36,"2,620,000"
Michigan,Charlevoix,Charlevoix Municipal,CVX,PU,GA,,Local,"13,277",16,"1,290,000"
Michigan,Charlotte,Fitch H Beach,FPK,PU,GA,,Local,0,20,"1,268,700"
Michigan,Cheboygan,Cheboygan County,SLH,PU,GA,,Local,0,16,"2,766,000"
